method,scale,property,alpha,requested_candidates,valid_fraction,unique_canonical_fraction_total,changed_from_seed_fraction_all,median_property,median_property_delta,median_sa_score,median_sa_score_delta,median_np_likeness_score,median_np_likeness_delta,fraction_at_decoder_token_budget,expected_sign_fraction_valid,median_seed_similarity,q25_seed_similarity,q75_seed_similarity,scaffold_retention_fraction
ChemSpacE adapted extreme-SVM,native_l2,HBA,-0.3999999999999999,50,1.0,1.0,0.02,4.0,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.0,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,HBA,-0.2999999999999999,50,1.0,1.0,0.02,4.0,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.0,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,HBA,-0.1999999999999999,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.02,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,HBA,-0.0999999999999999,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.02,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,HBA,0.0,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,HBA,0.1,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,HBA,0.2000000000000001,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,HBA,0.3,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,HBA,0.4000000000000001,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,HBA,0.5,50,1.0,1.0,0.06,4.0,0.0,2.4512319297902634,0.0,-0.727606605999077,0.0,0.0,0.0,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,native_l2,HBA,0.6000000000000001,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,HBA,0.7000000000000002,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,HBA,0.8,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,HBA,0.9000000000000001,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,HBA,1.0,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,-1.0,50,1.0,1.0,0.02,4.0,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.0,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,-0.9,50,1.0,1.0,0.02,4.0,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.0,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,-0.8,50,1.0,1.0,0.02,4.0,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.0,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,-0.7,50,1.0,1.0,0.02,4.0,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.0,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,-0.6,50,1.0,1.0,0.02,4.0,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.0,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,-0.5,50,1.0,1.0,0.02,4.0,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.0,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,-0.3999999999999999,50,1.0,1.0,0.02,4.0,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.0,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,-0.2999999999999999,50,1.0,1.0,0.02,4.0,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.0,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,-0.1999999999999999,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.02,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,-0.0999999999999999,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.02,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,0.0,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,0.1,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,0.2000000000000001,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,0.3,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,0.4000000000000001,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,0.5,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,0.6000000000000001,50,1.0,1.0,0.06,4.0,0.0,2.4512319297902634,0.0,-0.727606605999077,0.0,0.0,0.0,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,0.7000000000000002,50,1.0,1.0,0.06,4.0,0.0,2.4512319297902634,0.0,-0.727606605999077,0.0,0.0,0.0,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,0.8,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,0.9000000000000001,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,HBA,1.0,50,1.0,1.0,0.04,4.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.0,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,TPSA,-1.0,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,TPSA,-0.9,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,TPSA,-0.8,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,TPSA,-0.7,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,TPSA,-0.6,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,TPSA,-0.5,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,TPSA,-0.3999999999999999,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,TPSA,-0.2999999999999999,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,TPSA,-0.1999999999999999,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,TPSA,-0.0999999999999999,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.08,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,TPSA,0.0,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,TPSA,0.1,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,TPSA,0.2000000000000001,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,TPSA,0.3,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,TPSA,0.4000000000000001,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,TPSA,0.5,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,TPSA,0.6000000000000001,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,TPSA,0.7000000000000002,50,1.0,1.0,0.06,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,native_l2,TPSA,0.8,50,1.0,1.0,0.06,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,native_l2,TPSA,0.9000000000000001,50,1.0,1.0,0.06,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,native_l2,TPSA,1.0,50,1.0,1.0,0.06,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,-1.0,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,-0.9,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,-0.8,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,-0.7,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,-0.6,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,-0.5,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,-0.3999999999999999,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,-0.2999999999999999,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,-0.1999999999999999,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.08,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,-0.0999999999999999,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.08,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,0.0,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,0.1,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,0.2000000000000001,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,0.3,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,0.4000000000000001,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,0.5,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,0.6000000000000001,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,0.7000000000000002,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,0.8,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,0.9000000000000001,50,1.0,1.0,0.02,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,TPSA,1.0,50,1.0,1.0,0.06,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,native_l2,cLogP,-1.0,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,cLogP,-0.9,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,cLogP,-0.8,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,cLogP,-0.7,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,cLogP,-0.6,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,cLogP,-0.5,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,cLogP,-0.3999999999999999,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,native_l2,cLogP,-0.2999999999999999,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,cLogP,-0.1999999999999999,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,cLogP,-0.0999999999999999,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,cLogP,0.0,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,cLogP,0.1,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,cLogP,0.2000000000000001,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,cLogP,0.3,50,1.0,1.0,0.04,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,cLogP,0.4000000000000001,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,native_l2,cLogP,0.5,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,native_l2,cLogP,0.6000000000000001,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,native_l2,cLogP,0.7000000000000002,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,native_l2,cLogP,0.8,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,native_l2,cLogP,0.9000000000000001,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,native_l2,cLogP,1.0,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,-1.0,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,-0.9,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,-0.8,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,-0.7,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,-0.6,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,-0.5,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,-0.3999999999999999,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,-0.2999999999999999,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,-0.1999999999999999,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,-0.0999999999999999,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,0.0,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,0.1,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,0.2000000000000001,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,0.3,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,0.4000000000000001,50,1.0,1.0,0.04,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,0.5,50,1.0,1.0,0.04,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,0.6000000000000001,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,0.7000000000000002,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,0.8,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,0.9000000000000001,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,train_std_unit,cLogP,1.0,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
ChemSpacE adapted extreme-SVM,native_l2,BertzCT,-1.0,50,1.0,1.0,0.04,734.5321357194807,0.0,2.4661114655710445,0.0,-0.9542687274206383,0.0,0.0,0.08,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,BertzCT,-0.9,50,1.0,1.0,0.06,734.5321357194807,0.0,2.4661114655710445,0.0,-0.9542687274206383,0.0,0.0,0.08,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,BertzCT,-0.8,50,1.0,1.0,0.04,734.5321357194807,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.08,1.0,1.0,1.0,0.96
ChemSpacE adapted extreme-SVM,native_l2,BertzCT,-0.7,50,1.0,1.0,0.02,734.5321357194807,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.98
