method,scale,property,seed_id,confound,spearman_alpha_confound,spearman_abs_alpha_confound,slope_confound_per_alpha,slope_confound_per_abs_alpha
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,130,branch_token_count,0.12741179785940637,0.4421250838271344,0.1818181818181826,0.7960687960687832
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,130,ring_token_count,0.38138503569823695,0.5010561389621647,0.3116883116883125,0.7665847665847585
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,130,token_entropy,-0.4595801021636809,0.11881309041334889,-0.011100750196136934,0.02012498168193666
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,131,selfies_len_tokens,-0.9141741003300661,0.011376109808435581,-1.025974025974023,-0.06142506142511659
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,131,branch_token_count,-0.9141741003300661,0.011376109808435581,-1.0259740259740242,-0.06142506142507487
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,131,ring_token_count,-0.6371516456845915,0.5112139345165739,-1.0000000000000002,1.6240786240786214
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,131,token_entropy,-0.5630895126505826,0.5505309005081519,-0.03785480896351669,0.09918071393893269
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,132,selfies_len_tokens,0.8003019665679574,0.014913772222257652,1.4285714285714364,-6.431529106578111e-14
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,132,branch_token_count,-0.38530923096028136,0.5352582431348605,-0.23376623376623212,0.658476658476649
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,132,ring_token_count,0.49852053846629757,0.0,0.35064935064935204,-0.041769041769054084
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,132,token_entropy,-0.8062702105903737,0.003177388535348023,-0.10494079551237512,0.0387154110204638
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,133,selfies_len_tokens,-0.04767312946227962,0.09543926456422186,-0.03896103896103538,0.11056511056508107
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,133,branch_token_count,0.0,0.8428967618894045,0.0,2.6928746928746876
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,133,ring_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,133,token_entropy,-0.5931382888092851,0.4562947602218189,-0.036796241820123685,0.04709908166712947
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,134,selfies_len_tokens,-0.9045340337332909,0.17749035046638473,-1.7792207792207728,0.8525798525797758
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,134,branch_token_count,-0.7944613465542745,0.4835233088858378,-1.51948051948052,1.982800982800973
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,134,ring_token_count,0.7833494518006403,-0.44433102362498594,0.5844155844155854,-0.7002457002457084
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,134,token_entropy,-0.8813506574498463,0.15693165274057394,-0.04290775800002768,0.013545784327003072
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,135,selfies_len_tokens,0.4827068870285913,-0.5429769698850128,4.259740259740268,-5.631449631449699
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,135,branch_token_count,-0.7006490497453707,-0.21707910677962922,-0.5454545454545453,-0.2751842751842887
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,135,ring_token_count,0.26967994498529685,-0.8001881923828448,0.3636363636363641,-2.1670761670761736
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,135,token_entropy,-0.540058200338919,-0.6051681646736046,-0.047667494324720484,-0.048231980898288
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,136,selfies_len_tokens,-0.5540134321492431,-0.16705934590117605,-0.8311688311688256,-1.056511056511115
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,136,branch_token_count,0.12309364592354695,0.08202096598453124,0.05194805194805304,0.48157248157247234
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,136,ring_token_count,-0.20018544278439163,0.6094913382658821,-0.15584415584415495,0.963144963144958
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,136,token_entropy,0.5936794037948068,-0.10080580940052809,0.03234856545345582,-0.05535383463406845
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,137,selfies_len_tokens,-0.714222399791295,0.3963304118209185,-3.77922077922078,3.9336609336609016
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,137,branch_token_count,0.11078234188139947,0.18481734111575743,0.03896103896103954,0.11547911547910918
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,137,ring_token_count,-0.714222399791295,0.3963304118209185,-1.2337662337662332,1.3882063882063833
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,137,token_entropy,-0.714222399791295,0.3963304118209185,-0.02292928999771781,0.030543401285222753
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,138,selfies_len_tokens,0.8806447420832221,0.3674142559427557,1.4545454545454557,1.1842751842751522
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,138,branch_token_count,0.7748062179181807,0.2652842900291193,0.8311688311688317,0.32923832923832136
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,138,ring_token_count,-0.7673775306735012,-0.34231705299864607,-1.1948051948051934,-0.9631449631449718
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,138,token_entropy,0.3579315203527514,0.564741627592595,0.004184110551032681,0.0791758283178103
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,139,selfies_len_tokens,0.6067798762169179,-0.49489550854200043,3.155844155844155,-5.240786240786294
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,139,branch_token_count,0.833939173713854,-0.4356925548310165,1.3376623376623402,-1.8009828009828173
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,139,ring_token_count,0.6067798762169179,-0.49489550854200043,0.3506493506493517,-0.5823095823095943
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,139,token_entropy,-0.833939173713854,0.4356925548310165,-0.07128751663983343,0.08544318200642616
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,140,selfies_len_tokens,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,140,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,140,ring_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,140,token_entropy,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,141,selfies_len_tokens,-0.4341195983696855,-0.39169603551236254,-0.7532467532467497,-1.4152334152334638
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,141,branch_token_count,0.024651188388483652,-0.8812583722917315,0.01298701298701478,-2.0270270270270476
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,141,ring_token_count,-0.27797972457128467,0.38386150850496525,-0.24675324675324625,0.7100737100737039
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,141,token_entropy,0.5210303570031491,-0.4043426637030105,0.03473239094819175,-0.1011738384101617
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,142,selfies_len_tokens,-0.6789028582272216,0.2265216983186203,-0.506493506493506,0.3906633906633298
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,142,branch_token_count,0.337099931231621,-0.011247625194136373,0.19480519480519545,-0.03685503685504698
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,142,ring_token_count,0.3692744729379982,-0.35115294811993913,0.12987012987013116,-0.24570024570025353
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,142,token_entropy,0.5842917680030602,-0.2960738246289597,0.03807019272484728,-0.044608482466299636
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,143,selfies_len_tokens,-0.9341987329938276,0.033396785658404496,-3.324675324675318,-0.7027027027027642
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,143,branch_token_count,-0.8581163303210331,-0.2624579775516101,-1.402597402597401,-0.7076167076167197
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,143,ring_token_count,-0.2335496832484569,0.7263800880702976,-0.33766233766233694,1.7788697788697745
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,143,token_entropy,-0.9341987329938276,0.033396785658404496,-0.05893571940129851,-0.01920509974182771
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,144,selfies_len_tokens,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,144,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,144,ring_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,144,token_entropy,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,145,selfies_len_tokens,-0.7430584203084154,0.12084606929925802,-2.597402597402595,2.7518427518427138
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,145,branch_token_count,0.1217960495723098,0.4043745649707725,0.2857142857142864,1.2972972972972936
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,145,ring_token_count,0.8660254037844386,-0.023641913712491223,0.7142857142857145,-0.13513513513513803
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,145,token_entropy,-0.17439974258483673,0.5168281985978608,-0.06711981763028423,0.14849733409794316
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,146,selfies_len_tokens,0.7385489458759964,0.5359702892356967,0.5194805194805272,0.7125307125306618
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,146,branch_token_count,-0.49674263633520205,0.36681408970972945,-0.40259740259740123,0.6314496314496224
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,146,ring_token_count,0.7385489458759964,0.5359702892356967,0.5194805194805199,0.7125307125307028
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,146,token_entropy,0.5997747324868977,0.6921503289990524,0.03376749921036675,0.0814517015516286
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,147,selfies_len_tokens,-0.09447549859466604,0.16549339598743854,-0.15584415584415431,0.45208845208839815
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,147,branch_token_count,-0.8522612312836988,0.20768031550116445,-0.7792207792207787,0.3783783783783679
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,147,ring_token_count,0.0,0.2821521229867875,-0.07792207792207588,0.28009828009826737
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,147,token_entropy,-0.6770556861421164,-0.056587298908405685,-0.07317676024511137,-0.019240046716007913
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,148,selfies_len_tokens,-0.8581163303210331,-0.2624579775516101,-2.1038961038961026,-1.0614250614250968
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,148,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,148,ring_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,148,token_entropy,-0.8581163303210331,-0.2624579775516101,-0.060378756112624866,-0.030461354435201263
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,149,selfies_len_tokens,0.5660417660646577,0.47707207414431996,0.4935064935064951,0.8796068796068333
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,149,branch_token_count,0.5660417660646577,0.47707207414431996,0.49350649350649445,0.8796068796068717
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,149,ring_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,149,token_entropy,0.5660417660646577,0.47707207414431996,0.06630891251563344,0.0999856418570895
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,150,selfies_len_tokens,0.7400580723248839,0.3073448782623859,0.610389610389614,0.44471744471737984
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,150,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,150,ring_token_count,0.6067798762169179,-0.49489550854200043,0.3506493506493514,-0.582309582309594
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,150,token_entropy,0.8797475626313345,0.06884100221425475,0.040430713018252726,-0.00043485460414042045
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,151,selfies_len_tokens,-0.7704227906220695,-0.44472418664625235,-4.99999999999999,-2.1105651105651533
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,151,branch_token_count,-0.4670993664969138,0.2421266960234326,-0.363636363636363,0.44717444717444366
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,151,ring_token_count,0.6067798762169179,0.5173907589302732,0.35064935064935104,0.5823095823095772
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,151,token_entropy,0.7704227906220695,0.44472418664625235,0.05810864804979152,0.026269723847564336
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,152,selfies_len_tokens,-0.7085662394599952,-0.22853849922074845,-0.5844155844155794,-0.3415233415233963
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,152,branch_token_count,0.8257228238447704,-0.2892848967089203,0.7142857142857143,-0.4545454545454625
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,152,ring_token_count,-0.504992781694119,0.7076795286385194,-0.5844155844155838,1.7420147420147312
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,152,token_entropy,0.5475598112357868,0.6969297806742671,0.05121927349013319,0.08458852573272191
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,153,selfies_len_tokens,-0.7296739239515474,0.3252161113923823,-1.1558441558441528,1.1474201474201016
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,153,branch_token_count,-0.5206947230886888,-0.22050880731587402,-0.3376623376623382,-0.26044226044227187
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,153,ring_token_count,-0.8581163303210331,0.1670187129873882,-0.7012987012987012,0.35380835380835046
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,153,token_entropy,-0.475518385264221,-0.7439722255553592,-0.01802878228913509,-0.06111853934981891
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,154,selfies_len_tokens,0.23686261018551683,-0.4445506090219456,-0.1168831168831087,-1.0540540540541103
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,154,branch_token_count,-0.032387513781564785,0.7537442197664866,-0.02597402597402444,1.2334152334152213
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,154,ring_token_count,0.49761398792377065,-0.1748866958381159,0.844155844155845,-0.6216216216216309
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,154,token_entropy,0.2759451638662467,0.7585982213640983,0.02279452863967916,0.09078799637185338
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,155,selfies_len_tokens,-0.644087327036082,0.1568227142205833,-0.48051948051947646,0.2874692874692236
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,155,branch_token_count,-0.6809084840390546,0.5011563802633501,-0.44155844155844043,0.6732186732186621
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,155,ring_token_count,0.6809084840390546,-0.5011563802633501,0.44155844155844237,-0.6732186732186837
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,155,token_entropy,0.8844888728919986,-0.16029748077467076,0.031202026883592776,-0.025257352729197383
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,156,selfies_len_tokens,0.6267831705280088,0.4353738056094535,0.5324675324675356,0.7641277641277168
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,156,branch_token_count,0.2450152393882216,0.08175141328037772,0.15584415584415626,0.07862407862407188
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,156,ring_token_count,-0.14301938838683886,0.8191870208429042,-0.1168831168831167,1.3488943488943443
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,156,token_entropy,-0.8888097492935487,-0.09434933268635992,-0.07389720153774675,-0.07069929074584726
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,157,selfies_len_tokens,0.1352965577116514,0.02529555931076389,-0.012987012987008379,-0.49877149877156
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,157,branch_token_count,0.183503322552359,0.13358714263361798,0.14285714285714338,0.189189189189178
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,157,ring_token_count,-0.3692744729379982,-0.35115294811993913,-0.12987012987012925,-0.24570024570025253
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,157,token_entropy,-0.13398824985097063,0.00575763164357798,0.004350994388750981,-0.0038395757646600896
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,158,selfies_len_tokens,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,158,branch_token_count,0.05222329678670935,-0.7666888250784072,0.03896103896103954,-1.1572481572481639
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,158,ring_token_count,0.9414688716912717,0.06869416063410867,1.3116883116883122,0.11547911547910113
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,158,token_entropy,0.564881323014763,-0.576133437680037,0.04504852243487412,-0.11611812931267243
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,159,selfies_len_tokens,-0.7385489458759964,-0.5359702892356967,-1.0389610389610313,-1.4250614250614642
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,159,branch_token_count,0.7385489458759964,0.5359702892356967,0.5194805194805203,0.7125307125307075
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,159,ring_token_count,-0.40205735236566814,-0.6102359869249124,-0.4155844155844147,-1.2776412776412855
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,159,token_entropy,-0.7958052559068461,-0.40273139719486917,-0.042358425693488064,-0.02298007016967959
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,160,selfies_len_tokens,-0.8450816438555162,-0.19392311001880252,-1.649350649350643,-0.47420147420152503
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,160,branch_token_count,-0.24110987389956892,0.06704029579398128,-0.11688311688311638,0.07616707616706607
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,160,ring_token_count,-0.7577107597655635,-0.26943157007828133,-1.4025974025974017,-0.6928746928746976
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,160,token_entropy,-0.348562312252101,-0.3786383108376553,-0.021663504845273355,-0.010734739789837161
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,161,selfies_len_tokens,0.8101627221513196,-0.23627389935477833,2.1038961038961053,-1.3316953316953604
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,161,branch_token_count,0.18752990192188693,0.21452894654074015,0.09090909090909162,0.17936117936116713
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,161,ring_token_count,-0.8420753583206845,0.2836671794820111,-0.6753246753246751,0.5208845208845132
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,161,token_entropy,0.8101627221513196,-0.23627389935477833,0.012174861784170031,-0.008015392628721134
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,162,selfies_len_tokens,-0.8864718548655186,-0.14468989662604004,-1.298701298701299,0.3341523341522887
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,162,branch_token_count,0.6809084840390546,-0.5011563802633501,0.44155844155844204,-0.6732186732186836
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,162,ring_token_count,-0.8864718548655186,-0.14468989662604004,-1.2987012987012976,0.33415233415232837
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,162,token_entropy,-0.10107945227196834,0.5672716023684551,-0.009463679088196427,0.04410118307311285
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,163,selfies_len_tokens,0.0,-0.6073717604833642,-2.5606182779698626e-15,-0.7076167076167533
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,163,branch_token_count,-0.8420753583206845,-0.3647149450483,-1.3506493506493502,-1.0417690417690508
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,163,ring_token_count,0.7554133640923693,0.3937350326198019,0.6493506493506496,0.6879606879606839
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,163,token_entropy,0.5948769233030928,0.5608619723547149,0.029721933472120928,0.04458491539450804
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,164,selfies_len_tokens,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,164,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,164,ring_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,164,token_entropy,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,165,selfies_len_tokens,-0.7833494518006403,0.44433102362498594,-0.5844155844155768,0.7002457002456435
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,165,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,165,ring_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,165,token_entropy,-0.7833494518006403,0.44433102362498594,-0.031341707145612525,0.037553577030326114
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,166,selfies_len_tokens,0.8140806303599618,0.12790802584217198,0.8961038961039034,0.30712530712525443
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,166,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,166,ring_token_count,0.8140806303599618,0.12790802584217198,0.8961038961038966,0.3071253071252984
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,166,token_entropy,-0.2072997503840952,0.7396213973344536,-0.03683692424123994,0.14248924381470277
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,167,selfies_len_tokens,0.40388060515696617,-0.14798105032455963,0.7142857142857143,-0.6216216216216918
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,167,branch_token_count,-0.34667567302722524,-0.07761243898141239,-0.6883116883116861,-0.05159705159706689
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,167,ring_token_count,0.5098545745421569,0.1281031382959547,0.805194805194806,0.09828009828008914
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,167,token_entropy,-0.10823780187708537,0.5463132988784972,0.017556467602636447,0.08196818485111212
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,168,selfies_len_tokens,0.739356615400471,0.28288955993309417,2.233766233766235,1.326781326781297
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,168,branch_token_count,-0.019178477629302085,-0.27658166971759,-0.11688311688311638,-0.7837837837837947
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,168,ring_token_count,0.32872594062051097,0.4827696786635377,0.10389610389610449,1.208845208845205
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,168,token_entropy,-0.2667790365414021,-0.12262007136133418,-0.010007473164143297,-0.0026692057408652585
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,169,selfies_len_tokens,0.7453862417234768,-0.40330450257306316,3.571428571428577,-2.076167076167113
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,169,branch_token_count,0.8660254037844386,-0.023641913712491223,0.7142857142857145,-0.13513513513513853
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,169,ring_token_count,0.1846372364689991,0.018481734111575745,0.06493506493506526,0.012285012285009611
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,169,token_entropy,-0.691430435881786,-0.03510676991719701,-0.04005256813676077,-0.038695104872777164
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,170,selfies_len_tokens,0.7323275307907198,0.29058428143367754,2.8961038961039005,3.594594594594567
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,170,branch_token_count,0.6462303276414969,-0.2957077457852119,0.4545454545454546,-0.4545454545454651
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,170,ring_token_count,0.03473328003680372,0.781238551361416,0.2727272727272736,3.4422604422604377
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,170,token_entropy,-0.7323275307907198,-0.29058428143367754,-0.019661153717318816,-0.04110132816483662
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,171,selfies_len_tokens,0.8420753583206845,-0.2836671794820111,1.350649350649358,-1.0417690417691252
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,171,branch_token_count,0.8420753583206845,-0.2836671794820111,0.6753246753246754,-0.5208845208845271
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,171,ring_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,171,token_entropy,0.8420753583206845,-0.2836671794820111,0.05166086972226668,-0.039846533611147504
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,172,selfies_len_tokens,0.17933279249435083,-0.19272728390370927,-0.03896103896103282,-0.7886977886978562
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,172,branch_token_count,0.4170530058008159,0.20038071395042698,0.324675324675326,0.326781326781315
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,172,ring_token_count,0.4767312946227962,-0.4453832346330353,0.3896103896103903,-0.7813267813267897
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,172,token_entropy,0.6965804224334304,-0.4598452367337381,0.061231960874971486,-0.08780325057649606
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,173,selfies_len_tokens,-0.8660254037844386,0.023641913712491223,-2.1428571428571352,0.4054054054053582
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,173,branch_token_count,-0.2938814673668159,0.13397350970037922,-0.24675324675324625,0.3366093366093259
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,173,ring_token_count,-0.8660254037844386,0.023641913712491223,-0.7142857142857134,0.1351351351351267
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,173,token_entropy,0.5748955361032247,0.008729616485833858,0.028760089496122604,0.0007569419372441033
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,174,selfies_len_tokens,-0.8827348295047495,0.07068767155285345,-0.8311688311688256,0.1081081081080547
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,174,branch_token_count,-0.21431988791072792,-0.06704029579398128,-0.10389610389610417,-0.07862407862408978
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,174,ring_token_count,-0.3692744729379982,-0.35115294811993913,-0.12987012987012925,-0.24570024570025262
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,174,token_entropy,-0.8436909381954034,0.016324366965536186,-0.017750060391494172,-0.024062884877668042
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,175,selfies_len_tokens,0.49308117307539,0.46598689530636733,0.727272727272733,1.272727272727249
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,175,branch_token_count,-0.220293921306753,0.3808788490001461,-0.14285714285714146,0.5184275184275103
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,175,ring_token_count,0.031782086308186415,0.620355219667442,0.02597402597402604,0.9877149877149844
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,175,token_entropy,-0.8488832981842599,-0.19071744363440615,-0.07145686357296424,-0.07136847696085968
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,176,selfies_len_tokens,-0.2427520781138061,0.5375208357664897,-0.38961038961038963,1.4742014742014256
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,176,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,176,ring_token_count,-0.35176323534072423,0.3492320256140201,-0.6753246753246748,1.469287469287466
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,176,token_entropy,-0.18746505852653783,-0.61761815914475,-0.017662171594076816,-0.08869510672810475
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,177,selfies_len_tokens,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,177,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,177,ring_token_count,,,0.0,0.0
