method,scale,property,alpha,requested_candidates,valid_fraction,unique_canonical_fraction_total,changed_from_seed_fraction_all,median_property,median_property_delta,median_sa_score,median_sa_score_delta,median_np_likeness_score,median_np_likeness_delta,fraction_at_decoder_token_budget,expected_sign_fraction_valid,median_seed_similarity,q25_seed_similarity,q75_seed_similarity,scaffold_retention_fraction
ChemSpacE released-ZINC protocol,native_l2,BertzCT,0.7000000000000002,200,1.0,1.0,0.7,630.6866064426163,0.0,5.314470541008889,0.0,0.7911204695063738,0.0,0.0,0.35,0.30146464646464644,0.1530004580852038,1.0,0.32515337423312884
ChemSpacE released-ZINC protocol,native_l2,BertzCT,0.8,200,1.0,1.0,0.755,638.5257954347982,0.0,5.33162704733293,0.0,0.7923257171852673,0.0,0.0,0.4,0.26186813186813185,0.1509433962264151,0.8511104617182934,0.25609756097560976
ChemSpacE released-ZINC protocol,native_l2,BertzCT,0.9000000000000001,200,1.0,1.0,0.785,643.5257954347982,0.0,5.319944841602984,0.0,0.7759711634765198,0.0,0.0,0.435,0.2258201597824239,0.14110222781171392,0.582598235765838,0.22560975609756098
ChemSpacE released-ZINC protocol,native_l2,BertzCT,1.0,200,1.0,1.0,0.82,665.1518798246971,0.0,5.427572100803059,0.0,0.8550083373184578,0.0,0.0,0.45,0.22008547008547005,0.13785194558683955,0.4557527539779681,0.21341463414634146
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,-1.0,200,1.0,1.0,0.855,24.5,0.0,5.4453500778357995,0.0,0.8017178853599984,0.0,0.0,0.445,0.21703853955375252,0.12750917992656055,0.47463186077643904,0.16981132075471697
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,-0.9,200,1.0,1.0,0.83,25.0,0.0,5.437936535576906,0.0,0.7963849669900754,0.0,0.0,0.42,0.22464953271028035,0.13289473684210523,0.5280172413793104,0.2
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,-0.8,200,1.0,1.0,0.79,24.0,0.0,5.416749605986576,0.0,0.8071790329377881,0.0,0.0,0.41,0.24027777777777776,0.1438873626373626,0.7033292978208232,0.2578616352201258
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,-0.7,200,1.0,1.0,0.755,25.0,0.0,5.439469637727381,0.0,0.8128302875275633,0.0,0.0,0.375,0.2737468671679198,0.15500262605042014,0.8225022104332449,0.2919254658385093
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,-0.6,200,1.0,1.0,0.735,25.0,0.0,5.433945128648842,0.0,0.8297604821826912,0.0,0.0,0.355,0.302109440267335,0.1611976269929551,1.0,0.3006134969325153
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,-0.5,200,1.0,1.0,0.625,25.0,0.0,5.375682580898867,0.0,0.8106048467647559,0.0,0.0,0.305,0.46908212560386475,0.1772890092608771,1.0,0.41818181818181815
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,-0.3999999999999999,200,1.0,1.0,0.54,25.0,0.0,5.440135176641684,0.0,0.8031124510073616,0.0,0.0,0.245,0.6783399800598205,0.20616377392078322,1.0,0.49404761904761907
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,-0.2999999999999999,200,1.0,1.0,0.465,25.0,0.0,5.464677312403053,0.0,0.7953486757031628,0.0,0.0,0.18,1.0,0.22758710687720207,1.0,0.5798816568047337
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,-0.1999999999999999,200,1.0,1.0,0.34,25.0,0.0,5.4219973075094225,0.0,0.7953486757031628,0.0,0.0,0.13,1.0,0.4010175763182238,1.0,0.6982248520710059
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,-0.0999999999999999,200,1.0,1.0,0.225,25.0,0.0,5.464677312403053,0.0,0.7648720877077637,0.0,0.0,0.08,1.0,1.0,1.0,0.7965116279069767
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,0.0,200,1.0,1.0,0.0,25.0,0.0,5.410964407320817,0.0,0.7557398351622628,0.0,0.0,,1.0,1.0,1.0,1.0
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,0.1,200,1.0,1.0,0.16,25.0,0.0,5.426250840788686,0.0,0.7557398351622628,0.0,0.0,0.06,1.0,1.0,1.0,0.861271676300578
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,0.2000000000000001,200,1.0,1.0,0.305,25.0,0.0,5.410964407320817,0.0,0.7601898700920491,0.0,0.0,0.13,1.0,0.5662144702842378,1.0,0.7294117647058823
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,0.3,200,1.0,1.0,0.44,25.5,0.0,5.401382896418941,0.0,0.7420518102616621,0.0,0.0,0.21,1.0,0.33658008658008653,1.0,0.5976331360946746
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,0.4000000000000001,200,1.0,1.0,0.515,25.0,0.0,5.410964407320817,0.0,0.7420518102616621,0.0,0.0,0.24,0.7822837539818672,0.24485970004837926,1.0,0.5178571428571429
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,0.5,200,1.0,1.0,0.605,26.0,0.0,5.370570032959693,0.0,0.743689251300095,0.0,0.0,0.285,0.5330012453300124,0.19222508591065288,1.0,0.43373493975903615
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,0.6000000000000001,200,1.0,1.0,0.655,25.0,0.0,5.290464164269971,0.0,0.7420518102616621,0.0,0.0,0.325,0.35834670947030495,0.1663385826771653,1.0,0.39759036144578314
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,0.7000000000000002,200,1.0,1.0,0.705,25.0,0.0,5.43780232096818,0.0,0.7440049600177557,0.0,0.0,0.34,0.29929496070272765,0.14600840336134446,1.0,0.34146341463414637
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,0.8,200,1.0,1.0,0.745,25.0,0.0,5.418446993667018,0.0,0.7435569761605549,0.0,0.0,0.36,0.2822861329913904,0.14249639249639245,1.0,0.296969696969697
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,0.9000000000000001,200,1.0,1.0,0.77,25.0,0.0,5.455650016677299,0.0,0.7625365586171795,0.0,0.0,0.395,0.24679487179487175,0.13721590909090908,0.7440318302387268,0.2804878048780488
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,1.0,200,1.0,1.0,0.785,25.0,0.0,5.474086339289479,0.0,0.7973166043413716,0.0,0.0,0.405,0.22788461538461535,0.1384206219312602,0.705379746835443,0.25609756097560976
