method,scale,property,requested_candidates,valid_count,valid_fraction,raw_unique_count,raw_unique_fraction_total,canonical_unique_count,canonical_unique_fraction_total,training_novel_fraction_total,training_novel_fraction_valid,full_path_valid_fraction,ssr_official_code_compatible,ssr_expected_all_valid,rsr_local_official_code_compatible,rsr_global_official_code_compatible,median_per_seed_spearman,median_per_seed_slope,fraction_seeds_positive_slope,median_expected_sign_fraction,changed_from_seed_fraction_all,median_seed_similarity,scaffold_evaluable_fraction,fraction_at_decoder_token_budget,median_sa_score,median_np_likeness_score,median_per_seed_spearman_sa_score,median_per_seed_spearman_np_likeness
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,4200,4200,1.0,905,0.2154761904761905,904,0.21523809523809523,0.9892857142857143,0.9892857142857143,1.0,0.185,0.12,0.255,0.43,0.3720872054181712,0.013642922733831869,0.615,0.3,0.5578571428571428,0.5068493150684932,0.8235714285714286,0.0,5.421142798831594,0.7928903616178105,0.17978719966625287,-0.04791544488467459
ChemSpacE released-ZINC protocol,native_l2,HBA,4200,4200,1.0,893,0.21261904761904762,891,0.21214285714285713,0.9916666666666667,0.9916666666666667,1.0,0.245,0.185,0.37,0.37,0.3141290546845714,0.11038961038961068,0.535,0.175,0.5438095238095239,0.5568181818181818,0.835,0.0,5.4321431497737676,0.8127917813033037,-0.09822441449978567,-0.13671462156507697
ChemSpacE released-ZINC protocol,native_l2,TPSA,4200,4200,1.0,929,0.2211904761904762,929,0.2211904761904762,0.9909523809523809,0.9909523809523809,1.0,0.18,0.145,0.245,0.47,0.36778900554490945,3.807012987012989,0.58,0.35,0.569047619047619,0.5287356321839081,0.8238095238095238,0.0,5.393472710469316,0.7498492159532877,-0.10819880587316258,-0.12685998901433268
ChemSpacE released-ZINC protocol,native_l2,cLogP,4200,4200,1.0,989,0.23547619047619048,988,0.23523809523809525,0.9890476190476191,0.9890476190476191,1.0,0.1,0.07,0.15,0.48,0.14909555184015377,0.15422811688311672,0.595,0.35,0.61,0.43235294117647055,0.8188095238095238,0.0,5.472151419185457,0.7801704351484412,0.02900655207921862,-0.14564381625088382
ChemSpacE released-ZINC protocol,native_l2,BertzCT,4200,4200,1.0,1008,0.24,1008,0.24,0.9911904761904762,0.9911904761904762,1.0,0.15,0.09,0.175,0.465,0.18496783160654653,10.609898017004873,0.57,0.3,0.5930952380952381,0.4526315789473684,0.8319047619047619,0.0,5.421698663369789,0.7881121494661708,-0.1895190530489772,0.028891449674086814
ChemSpacE released-ZINC protocol,native_l2,HeavyAtomCount,4200,4200,1.0,917,0.21833333333333332,917,0.21833333333333332,0.9914285714285714,0.9914285714285714,1.0,0.155,0.1,0.26,0.41,0.36556307750696543,0.3441558441558456,0.57,0.3,0.564047619047619,0.5875,0.8302380952380952,0.0,5.431358882745778,0.7683886494081468,0.0028829998806257887,0.05661935767828388
