method,scale,property,seed_id,requested_points,valid_points,full_path_valid,property_monotonic_either,property_monotonic_expected,structure_distance_monotonic,raw_path_diverse,canonical_path_diverse,ssr_official_code_compatible,ssr_expected_all_valid,rsr_local_official_code_compatible,rsr_global_official_code_compatible,spearman_alpha_property,slope_property_per_alpha,spearman_alpha_sa_score,slope_sa_score_per_alpha,spearman_alpha_np_likeness,slope_np_likeness_per_alpha,expected_sign_fraction_valid_nonzero,changed_from_seed_fraction_all,changed_from_seed_fraction_valid,median_seed_similarity,scaffold_evaluable_fraction,scaffold_retention_fraction
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,0,21,21,True,True,True,False,True,True,False,False,True,True,0.9219544457292888,0.06831823638546328,0.9219544457292888,1.0885821113980723,0.9219544457292888,0.7416993370290825,0.85,0.8095238095238095,0.8095238095238095,0.2857142857142857,1.0,0.19047619047619047
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,1,21,21,True,False,False,False,True,True,False,False,False,False,-0.009254613169716043,0.00019585677480414603,0.20756775252077408,0.06256626878567007,-0.8976974774624562,-0.5923814923969233,0.45,0.8095238095238095,0.8095238095238095,0.1428571428571428,1.0,0.19047619047619047
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,2,21,21,True,True,False,True,True,True,True,False,True,True,-0.8581163303210331,-0.1753246753246753,-0.8581163303210331,-1.763737100059566,0.8581163303210331,0.5102195308758598,0.0,0.42857142857142855,0.42857142857142855,1.0,0.5714285714285714,1.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,3,21,21,True,True,True,True,True,True,True,True,True,True,0.6809084840390546,0.036796536796536806,-0.6809084840390546,-0.4122068365377873,-0.6809084840390546,-0.21482349626510078,0.2,0.19047619047619047,0.19047619047619047,1.0,1.0,0.8095238095238095
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,4,21,21,True,False,False,False,True,True,False,False,False,False,0.41525175206771603,0.07513914656771804,0.9194860224356571,0.98834288440432,-0.9194860224356571,-0.3137753167481226,0.35,0.47619047619047616,0.47619047619047616,1.0,1.0,0.5238095238095238
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,5,21,21,True,False,False,False,True,True,False,False,False,False,-0.5591328154617063,-0.06457827886399307,-0.645568806257719,-0.33855222307607763,-0.6550227427510328,-0.197847868109181,0.35,0.8095238095238095,0.8095238095238095,0.1041666666666666,0.0,
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,6,21,21,True,False,False,False,True,True,False,False,False,False,0.7809129001694392,0.08363527229073445,-0.4658162968451288,-0.6198208711263756,-0.4658162968451288,0.015155278748883087,0.45,0.42857142857142855,0.42857142857142855,1.0,1.0,0.5714285714285714
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,7,21,21,True,False,False,False,True,True,False,False,False,False,-0.7073011358169771,-0.08686913500578088,0.2435079245037198,0.4383088577365856,0.1589845126925113,0.14368682613502395,0.15,0.8571428571428571,0.8571428571428571,0.1018518518518518,1.0,0.14285714285714285
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,8,21,21,True,False,False,False,True,True,False,False,False,False,0.49580054640770793,0.03188594014680974,-0.2560728096831019,-0.22983114045170674,0.5339390499775317,0.03442997781465522,0.35,0.7142857142857143,0.7142857142857143,0.1037735849056603,1.0,0.2857142857142857
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,9,21,21,True,True,True,False,True,True,False,False,False,False,,0.0,0.7189696052220029,0.2933785110333785,0.7451139545028029,0.04622869366861703,0.0,0.23809523809523808,0.23809523809523808,1.0,0.8571428571428571,0.8888888888888888
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,10,21,21,True,True,True,False,True,True,False,False,True,True,0.96160039760564,0.10224942521593239,0.6172069967777774,0.37681684835975165,0.8765149691658152,0.45746232287697514,0.65,0.6190476190476191,0.6190476190476191,0.734375,1.0,0.6190476190476191
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,11,21,21,True,True,True,False,True,True,False,False,True,True,0.6083829962530759,0.05383022774327125,0.6893498409829724,0.32820630616387575,0.67662338238021,0.02739838469963094,0.15,0.5714285714285714,0.5714285714285714,0.4651162790697674,1.0,0.42857142857142855
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,12,21,21,True,False,False,False,True,True,False,False,False,False,0.6685013610948268,0.045288721549225766,0.5023649281600178,0.3067658831166646,-0.21360398520189733,-0.04975873465184344,0.4,0.8571428571428571,0.8571428571428571,0.2906976744186046,1.0,0.19047619047619047
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,13,21,21,True,False,False,False,True,True,False,False,False,False,0.7154351292039549,0.10144855144855149,0.5030388934687317,0.1664218751731955,0.5030388934687317,0.21257064840308743,0.45,0.8571428571428571,0.8571428571428571,0.1944444444444444,1.0,0.14285714285714285
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,14,21,21,True,True,False,True,True,True,True,False,True,True,-0.6837634587578277,-0.020115223122741905,-0.1429632220091656,-0.2918683373594521,-0.15457444816219426,-0.21099191833574932,0.0,0.42857142857142855,0.42857142857142855,1.0,1.0,0.5714285714285714
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,15,21,21,True,True,True,True,True,True,True,True,True,True,0.8420753583206845,0.04541657173236128,0.8420753583206845,0.30174965705435786,-0.8420753583206845,-0.1380447810192511,0.4,0.38095238095238093,0.38095238095238093,1.0,1.0,0.6190476190476191
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,16,21,21,True,True,True,True,True,True,True,True,True,True,,0.0,0.7604128186046332,1.855777374023958,-0.7604128186046332,-0.00854024466182024,0.0,0.42857142857142855,0.42857142857142855,1.0,1.0,0.5714285714285714
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,17,21,21,True,True,True,True,True,True,True,True,True,True,0.6809084840390546,0.045159386068477025,0.6809084840390546,0.04289914754298504,-0.6809084840390546,-0.5399131698263426,0.2,0.19047619047619047,0.19047619047619047,1.0,0.0,
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,18,21,21,True,True,True,True,True,True,True,True,True,True,0.8660254037844386,0.04545454545454547,0.8660254037844386,0.062049895448681704,0.8660254037844386,0.18291930195153078,0.5,0.47619047619047616,0.47619047619047616,1.0,1.0,0.5238095238095238
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,19,21,21,True,True,True,False,True,True,False,False,True,True,,0.0,0.13998253738085104,-0.052812769626017525,-0.3757426003380739,-0.028380180670746706,0.0,0.2857142857142857,0.2857142857142857,1.0,1.0,0.9047619047619048
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,20,21,21,True,True,True,True,True,True,True,True,True,True,0.7833494518006403,0.025837320574162694,0.506035706345263,0.4641289665516738,0.471286473291511,0.5453867935513238,0.3,0.42857142857142855,0.42857142857142855,1.0,1.0,0.7142857142857143
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,21,21,21,True,False,False,False,True,True,False,False,False,False,0.2556653716805367,0.08822402718908694,-0.2567224900303114,-0.19570055020480967,-0.8366758871972323,-0.2008444962749117,0.25,0.6666666666666666,0.6666666666666666,0.1309523809523809,0.7142857142857143,0.4666666666666667
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,22,21,21,True,False,False,False,True,True,False,False,False,False,0.101265395790223,0.007140046101085071,-0.5150192254263333,-0.07930818404539436,-0.5110422429906087,-0.17980661683151739,0.4,0.7619047619047619,0.7619047619047619,0.4081632653061224,1.0,0.42857142857142855
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,23,21,21,True,False,False,True,True,True,False,False,False,False,0.026326723634111853,0.040115440115440174,0.5974141132356151,0.6404134599947418,0.026326723634111853,0.06267070750247158,0.4,0.7142857142857143,0.7142857142857143,0.3170731707317073,1.0,0.2857142857142857
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,24,21,21,True,False,False,False,True,True,False,False,False,True,0.8362931000303414,0.076493335386616,-0.04700887663927594,-0.20475296894060532,0.5211853714354506,0.3502613252381365,0.6,0.6666666666666666,0.6666666666666666,0.219047619047619,1.0,0.3333333333333333
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,25,21,21,True,False,False,False,True,True,False,False,True,True,0.7967006311902367,0.07378984651711926,-0.4335931049105041,-0.076086443575546,0.28407824114826136,0.08324053169526975,0.5,0.47619047619047616,0.47619047619047616,1.0,1.0,0.5238095238095238
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,26,21,21,True,False,False,False,True,True,False,False,False,False,0.8782905239850863,0.05387984874150881,-0.7415754895911815,-0.20927720114168238,0.7747185282321281,0.3377414967138169,0.65,0.6666666666666666,0.6666666666666666,0.34375,1.0,0.3333333333333333
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,27,21,21,True,False,False,False,True,True,False,False,False,False,0.337099931231621,0.07792207792207792,-0.7685321796970811,-0.43590602764427666,0.833939173713854,0.1246851476531362,0.15,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,28,21,21,True,True,True,False,True,True,False,False,False,False,0.8257228238447704,0.03130501212342647,0.6493156114998175,0.2639905327271921,-0.4989477856788072,-0.19893708069724714,0.35,0.5714285714285714,0.5714285714285714,0.5853658536585366,0.0,
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,29,21,21,True,False,False,False,True,True,False,False,False,False,0.7535186901995674,0.2010268874840062,-0.864936364935388,-1.6467712707724826,0.8847743549568419,0.2447983832845818,0.7,0.8095238095238095,0.8095238095238095,0.1287128712871287,0.7619047619047619,0.25
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,30,21,21,True,False,False,False,True,True,False,False,True,True,-0.7803534688002671,-0.11923314780457629,0.7803534688002671,0.7108971445408155,-0.6931631370907401,-0.08469114379097338,0.05,0.42857142857142855,0.42857142857142855,1.0,1.0,0.5714285714285714
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,31,21,21,True,False,False,True,True,True,False,False,False,False,-0.7604128186046332,-0.07173012745768163,0.7604128186046332,0.5451898439481792,-0.8915184769847424,-0.06179201754893258,0.0,0.42857142857142855,0.42857142857142855,1.0,1.0,0.5714285714285714
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,32,21,21,True,False,False,False,True,True,False,False,False,True,0.48122650318578775,0.020562770562770578,0.9053824049954309,0.8656772503072891,0.7446636348778987,0.18551002008399833,0.25,0.7142857142857143,0.7142857142857143,0.5157894736842106,1.0,0.2857142857142857
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,33,21,21,True,False,False,True,True,True,False,False,False,True,0.7879301383620035,0.21763085399449036,-0.8603834844182797,-0.5432186043674235,0.7879301383620035,0.2819648083713604,0.4,0.38095238095238093,0.38095238095238093,1.0,1.0,0.6190476190476191
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,34,21,21,True,False,False,False,True,True,False,False,False,True,0.6388621923267135,0.051835121400338836,0.16672595754960473,0.28764004956140965,-0.13338076603968377,-0.12733550458342371,0.5,0.7142857142857143,0.7142857142857143,0.3645833333333333,1.0,0.2857142857142857
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,35,21,21,True,True,True,True,True,True,True,True,True,True,0.5090097337879789,0.013708513708513743,0.5090097337879789,0.006505786750563323,-0.5090097337879789,-0.11989066187410917,0.1,0.09523809523809523,0.09523809523809523,1.0,1.0,0.9047619047619048
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,36,21,21,True,False,False,False,True,True,False,False,False,False,0.8930760213719261,0.1721578432231489,0.06507217812648423,0.15697084299989847,0.3542818586886364,0.07393661959541728,0.85,0.8571428571428571,0.8571428571428571,0.2524271844660194,1.0,0.14285714285714285
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,37,21,21,True,False,False,False,True,True,False,False,False,True,-0.6381460726506109,-0.01816701816701812,-0.913551663561507,-1.5555401732863094,-0.10029282639547538,-0.041514167445578294,0.05,0.8571428571428571,0.8571428571428571,0.4111111111111111,1.0,0.14285714285714285
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,38,21,21,True,False,False,False,True,True,False,False,False,False,-0.17971769382274164,-0.01641235905069899,-0.7891640883734735,-0.5516902421906006,-0.12920822605611026,-0.047756839430243,0.45,0.7619047619047619,0.7619047619047619,0.1962616822429906,1.0,0.23809523809523808
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,39,21,21,True,False,False,True,True,True,False,False,False,False,0.7723018946307308,0.04256338899196045,-0.7583446314747537,-0.6864177053674488,-0.8374357893586237,-0.6201404237776181,0.35,0.3333333333333333,0.3333333333333333,1.0,1.0,0.8095238095238095
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,40,21,21,True,False,False,True,True,True,False,False,False,False,0.10466040463356997,-0.0004096136062079664,-0.8644605988477304,-0.6010434219279579,-0.7840456594200346,-0.3896140493780968,0.3,0.7142857142857143,0.7142857142857143,0.24,0.0,
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,41,21,21,True,False,False,True,True,True,False,False,False,True,0.6834974990216359,0.030809017822004833,0.7819893179289237,0.03125741965602986,-0.8429235504948139,-0.1508228849057539,0.25,0.42857142857142855,0.42857142857142855,1.0,1.0,0.5714285714285714
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,42,21,21,True,False,False,False,True,True,False,False,False,False,0.6301419178695394,0.02284499126604392,0.21104744044364512,-0.045749210627261755,0.9021112990572211,0.7372561800381967,0.25,0.8095238095238095,0.8095238095238095,0.4210526315789473,1.0,0.38095238095238093
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,43,21,21,True,False,False,False,True,True,False,False,False,False,-0.03352426172007556,0.004811097992916159,0.12138046487154183,0.1698293378575209,-0.22563362488390906,-0.10001649108420586,0.2,0.38095238095238093,0.38095238095238093,1.0,0.0,
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,44,21,21,True,False,False,False,True,True,False,False,False,False,-0.13738874104708443,0.013577331759149993,-0.5243914796441187,-0.6861358723523955,0.33851403407815683,0.1409267980901179,0.25,0.6190476190476191,0.6190476190476191,0.1441441441441441,1.0,0.38095238095238093
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,45,21,21,True,False,False,False,True,True,False,False,False,False,0.40408804092749656,0.0465786387525518,-0.25584904692723315,-0.1931411344166272,0.6242716745024488,0.02553915500632955,0.45,0.7619047619047619,0.7619047619047619,0.2314049586776859,1.0,0.23809523809523808
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,46,21,21,True,True,True,False,True,True,False,False,False,False,0.8915184769847424,0.17342944137202515,0.2908898991958001,0.09575214168556893,0.8215865933383819,0.10596474412462911,0.45,0.47619047619047616,0.47619047619047616,1.0,1.0,0.5238095238095238
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,47,21,21,True,True,True,False,True,True,False,False,True,True,0.7429320641539521,0.03314780457637605,0.7429320641539521,0.19497868313903782,0.3758362206896463,-0.01958411197103384,0.25,0.23809523809523808,0.23809523809523808,1.0,1.0,0.7619047619047619
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,48,21,21,True,False,False,False,True,True,False,False,False,False,0.5781015184590547,0.053054714708850086,-0.7618392103723975,-1.3575415531424557,-0.7737896293586312,-1.132456609122776,0.3,0.38095238095238093,0.38095238095238093,1.0,1.0,0.6190476190476191
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,49,21,21,True,False,False,False,True,True,False,False,False,False,0.33891139237263684,0.03578329882677708,-0.6352051845067983,-0.4823464410611185,0.5283229489880825,0.14148307993468162,0.8,0.9523809523809523,0.9523809523809523,0.211864406779661,0.7142857142857143,0.06666666666666667
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,50,21,21,True,False,False,False,True,True,False,False,False,False,-0.029697051466741377,-0.0035257078037826783,0.1933608017723383,-0.05798014751899545,0.7741031415663919,0.38596182224754344,0.5,0.8571428571428571,0.8571428571428571,0.1473684210526315,0.6190476190476191,0.23076923076923078
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,51,21,21,True,False,False,False,True,True,False,False,False,True,-0.07540693393982867,-0.0020368564242081604,0.8775541136061664,0.913782165853917,-0.2100601972726572,-0.009603871191933256,0.45,0.6666666666666666,0.6666666666666666,0.2626262626262626,1.0,0.3333333333333333
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,52,21,21,True,False,False,False,True,True,False,False,False,False,0.7944630214440345,0.25677179962894253,-0.037520840848486225,-0.046100868876321144,-0.5464992036627341,-0.3973840855609055,0.3,0.2857142857142857,0.2857142857142857,1.0,0.8095238095238095,0.8823529411764706
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,53,21,21,True,False,False,False,True,True,False,False,False,False,0.2524963908470595,0.03594619666048246,0.6943650748294136,0.10149862937605107,-0.2524963908470595,0.06309169452034087,0.25,0.7142857142857143,0.7142857142857143,0.6794871794871795,1.0,0.2857142857142857
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,54,21,21,True,False,False,False,True,True,False,False,False,False,0.5315648447901848,0.10270519993840152,-0.5890569895583695,-0.995539132275206,-0.9163844955671823,-0.563530536583904,0.35,0.7142857142857143,0.7142857142857143,0.1317829457364341,1.0,0.2857142857142857
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,55,21,21,True,False,False,True,True,True,False,False,False,True,-0.7279342355485144,-0.01309003734633027,-0.6683372805913261,-0.21880758280050244,-0.7236773101944296,-0.09426249630253883,0.4,0.9047619047619048,0.9047619047619048,0.3047619047619048,1.0,0.09523809523809523
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,56,21,21,True,False,False,False,True,True,False,False,False,False,0.06433195154215669,0.04622997524368596,0.4382614198809424,0.2928252959466659,-0.6875477321067996,-0.14656909071281596,0.35,0.7142857142857143,0.7142857142857143,0.2238805970149253,0.7619047619047619,0.375
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,57,21,21,True,False,False,False,True,True,False,False,False,False,0.6003381081989083,0.07163007904114625,-0.10072787050317253,0.16559418568889672,-0.16116459280507606,-0.11455010942770552,0.45,0.7619047619047619,0.7619047619047619,0.2661290322580645,1.0,0.23809523809523808
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,58,21,21,True,False,False,False,True,True,False,False,False,False,-0.18316390621463394,0.00908571947532991,-0.10583825522523371,-0.08568554415244818,-0.45510449746850495,-0.18415280314022783,0.15,0.7142857142857143,0.7142857142857143,0.2682926829268293,0.8571428571428571,0.3333333333333333
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,59,21,21,True,True,False,True,True,True,True,False,True,True,-0.3692744729379982,-0.003373250126496765,0.6723674011118639,0.1162232824197216,0.6723674011118639,0.14084923919229678,0.0,0.19047619047619047,0.19047619047619047,1.0,1.0,0.8095238095238095
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,60,21,21,True,False,False,False,True,True,False,False,False,False,0.14500079405414162,0.012782842584619815,0.5546917343582728,0.46436652024425756,0.5924809522707586,0.32859051497922775,0.25,0.6190476190476191,0.6190476190476191,0.1428571428571428,0.8095238095238095,0.47058823529411764
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,61,21,21,True,False,False,False,True,True,False,False,False,False,-0.8741347899170439,-0.21183261183261173,0.8980451542430127,1.1420882368733276,0.8642893457828211,0.6399021029718795,0.0,0.47619047619047616,0.47619047619047616,1.0,0.0,
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,62,21,21,True,False,False,False,True,True,False,False,False,False,-0.025972624459992707,-0.004378912649589313,0.18336067594554306,0.20446376937231758,0.18336067594554306,0.015551271922845649,0.5,0.6666666666666666,0.6666666666666666,0.2272727272727272,1.0,0.3333333333333333
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,63,21,21,True,False,False,True,True,True,False,False,False,False,0.5660417660646577,0.06998556998557004,-0.8603834844182797,-0.3815911430970447,-0.8603834844182797,-0.3403044890273928,0.3,0.38095238095238093,0.38095238095238093,1.0,1.0,0.6190476190476191
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,64,21,21,True,True,True,True,True,True,True,True,True,True,0.6809084840390546,0.05388064316635749,-0.6809084840390546,-0.1483901698540729,0.6809084840390546,0.06476557955015748,0.2,0.19047619047619047,0.19047619047619047,1.0,1.0,0.8095238095238095
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,65,21,21,True,True,True,True,True,True,True,True,True,True,0.9279218507174842,0.09090909090909102,0.6004200210524899,0.42742650469879157,0.6004200210524899,0.05598052259161824,0.6,0.5714285714285714,0.5714285714285714,0.631578947368421,0.0,
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,66,21,21,True,False,False,False,True,True,False,False,False,False,0.7604128186046332,0.11650668172407304,0.8254776749270706,0.5758712111918369,0.6037075533048725,0.11736471806850018,0.45,0.8571428571428571,0.8571428571428571,0.8356164383561644,1.0,0.5714285714285714
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,67,21,21,True,False,False,True,True,True,False,False,False,True,-0.16010078848765155,0.005460448642266834,0.24335319850123036,0.15836006801168537,0.16010078848765155,-0.040855159768729714,0.05,0.14285714285714285,0.14285714285714285,1.0,0.9523809523809523,1.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,68,21,21,True,False,False,False,True,True,False,False,False,False,-0.3514555144529527,-0.0248447204968944,0.8524592934490179,0.8529024399190137,0.40526753295117246,0.19629107692671088,0.25,0.5238095238095238,0.5238095238095238,0.5205479452054794,1.0,0.47619047619047616
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,69,21,21,True,True,True,True,False,False,False,False,False,False,,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,70,21,21,True,False,False,False,True,True,False,False,False,False,0.5971234996457611,0.1360084703737955,-0.08530335709225156,-0.10199187477193966,-0.12497933713515927,-0.07559776008858993,0.45,0.7619047619047619,0.7619047619047619,0.2535211267605634,0.9523809523809523,0.25
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,71,21,21,True,False,False,False,True,True,False,False,False,False,0.7801704749894606,0.10261167404024553,0.2808901295025814,0.48775381122429995,0.45829442182000124,0.1693451997852714,0.8,0.9523809523809523,0.9523809523809523,0.125,0.9523809523809523,0.05
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,72,21,21,True,True,False,True,True,True,True,False,True,True,-0.3692744729379982,-0.021645021645021568,0.3692744729379982,0.16351411758822962,-0.3692744729379982,-0.026313354869778125,0.0,0.047619047619047616,0.047619047619047616,1.0,0.0,
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,73,21,21,True,False,False,False,True,True,False,False,False,False,0.36843181049826856,-0.00440183444136009,-0.9524404743304733,-1.9703027400667492,-0.76972462098719,-0.1899886691875878,0.5,0.9047619047619048,0.9047619047619048,0.2318840579710145,0.0,
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,74,21,21,True,False,False,False,True,True,False,False,False,True,0.3757426003380739,0.012850307587149723,0.7443259069184003,0.33500328432786153,0.7834580466030479,0.5800210740270876,0.2,0.2857142857142857,0.2857142857142857,1.0,1.0,0.7142857142857143
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,75,21,21,True,False,False,False,True,True,False,False,True,True,0.9013513872126656,0.19951298701298703,-0.0278012823306244,0.0897364205550878,-0.33229151738032026,-0.11908379093960225,0.75,0.8571428571428571,0.8571428571428571,0.1047619047619047,1.0,0.14285714285714285
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,76,21,21,True,True,True,True,True,True,True,True,True,True,0.6809084840390546,0.010303030303030303,0.6809084840390546,0.09975820059490811,-0.6809084840390546,-0.1550645653408478,0.2,0.19047619047619047,0.19047619047619047,1.0,1.0,0.8095238095238095
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,77,21,21,True,False,False,False,True,True,False,False,False,False,0.026326723634111853,0.010356919967903968,0.41011619108124886,0.537776112864421,-0.04020746971384793,-0.04509293746161756,0.4,0.7142857142857143,0.7142857142857143,0.726027397260274,1.0,0.5238095238095238
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,78,21,21,True,False,False,False,True,True,False,False,False,False,0.7023385365808547,0.06859941405395953,-0.8290763176180014,-0.5421734730782649,-0.5333548285313257,-0.02383489756724988,0.35,0.38095238095238093,0.38095238095238093,1.0,1.0,0.6190476190476191
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,79,21,21,True,False,False,False,True,True,False,False,False,False,-0.20654943060186975,0.001295133437990601,-0.9680525233020421,-1.1014981925079148,-0.8725079288157541,-0.697036647953801,0.7,0.9047619047619048,0.9047619047619048,0.2,1.0,0.09523809523809523
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,80,21,21,True,False,False,False,True,True,False,False,False,False,0.744569877062964,0.029523809523809525,-0.45234111496734813,-0.5082339376254864,0.5423999794857342,0.2946814457693645,0.4,0.8571428571428571,0.8571428571428571,0.1825396825396825,1.0,0.14285714285714285
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,81,21,21,True,True,True,True,False,False,False,False,False,False,,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,82,21,21,True,True,True,True,False,False,False,False,False,False,,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,83,21,21,True,False,False,False,True,True,False,False,False,False,0.5068209992270765,0.19124509031341339,0.8827412105743119,0.294227454080983,-0.47057155027573594,-0.3770930667301605,0.35,0.6666666666666666,0.6666666666666666,0.7321428571428571,0.8095238095238095,0.8235294117647058
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,84,21,21,True,False,False,False,True,True,False,False,False,True,0.5515134968526296,0.0042545689604513775,0.5515134968526296,1.0045534295120035,0.48566113901947977,0.10888244502465454,0.4,0.7619047619047619,0.7619047619047619,0.4545454545454545,1.0,0.23809523809523808
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,85,21,21,True,False,False,False,True,True,False,False,False,False,0.5051938036246874,0.04885590599876314,0.5051938036246874,0.658886936836592,0.5051938036246874,0.4608463209508834,0.2,0.23809523809523808,0.23809523809523808,1.0,1.0,0.7619047619047619
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,86,21,21,True,False,False,False,True,True,False,False,False,False,-0.6399827513909434,0.002529049897471071,0.17621372338696267,-0.30314559359524546,-0.5286411701608881,-0.009635621212264928,0.05,0.8571428571428571,0.8571428571428571,0.5068493150684932,1.0,0.14285714285714285
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,87,21,21,True,False,False,False,True,True,False,False,False,False,0.14258868055429594,0.013233523074301526,0.062257029537791185,0.03085174018515186,0.616545421551674,0.14403044263433798,0.4,0.7142857142857143,0.7142857142857143,0.6268656716417911,0.8571428571428571,0.7222222222222222
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,88,21,21,True,True,False,True,True,True,True,False,True,True,-0.8420753583206845,-0.07200152788388074,-0.8420753583206845,-0.285055138832611,-0.8420753583206845,-0.33798619692391935,0.0,0.38095238095238093,0.38095238095238093,1.0,1.0,0.6190476190476191
ChemSpacE released-ZINC protocol,native_l2,FractionCSP3,89,21,21,True,False,False,False,True,True,False,False,False,False,0.2269712210549785,0.020745488277955866,0.07062850685396611,-0.19965983283828564,-0.9373705715472979,-0.2804338464282024,0.25,0.5714285714285714,0.5714285714285714,0.5647058823529412,1.0,0.6190476190476191
