direction_name,direction_kind,property,alpha,decode_count,valid_count,descriptor,mean_value,median_value,q25_value,q75_value,mean_change_from_seed,median_change_from_seed,q25_change_from_seed,q75_change_from_seed
raw::cLogP,raw_property,cLogP,-131.8181818181818,50,50,AromaticRingCount_calc,0.0,0.0,0.0,0.0,-2.08,-2.0,-3.0,-1.0
raw::cLogP,raw_property,cLogP,-131.8181818181818,50,50,BondCount,3.78,3.5,1.0,6.0,-20.66,-22.0,-25.0,-16.25
raw::cLogP,raw_property,cLogP,-131.8181818181818,50,50,BranchPointCount,0.58,0.0,0.0,1.0,-6.56,-6.5,-8.0,-5.0
raw::cLogP,raw_property,cLogP,-131.8181818181818,50,50,AromaticAtomFraction,0.0,0.0,0.0,0.0,-0.512588623479048,-0.5,-0.6520935960591133,-0.4182692307692308
raw::cLogP,raw_property,cLogP,-131.8181818181818,50,50,AromaticBondFraction,0.0,0.0,0.0,0.0,-0.49050744374026345,-0.47058823529411764,-0.6157894736842104,-0.39642857142857146
raw::cLogP,raw_property,cLogP,-128.78787878787878,50,50,MolWt,73.77814,71.551,33.03,98.80399999999999,-250.94382000000004,-263.5530000000001,-298.3590000000001,-198.21725
raw::cLogP,raw_property,cLogP,-128.78787878787878,50,50,CarbonCount,1.46,1.0,0.0,2.0,-15.64,-16.5,-19.0,-12.25
raw::cLogP,raw_property,cLogP,-128.78787878787878,50,50,HeavyAtomCount_calc,4.9,5.0,2.0,7.0,-17.78,-18.0,-21.0,-14.25
raw::cLogP,raw_property,cLogP,-128.78787878787878,50,50,HeteroatomCount,3.44,3.0,2.0,4.0,-2.14,-2.0,-3.75,-1.0
raw::cLogP,raw_property,cLogP,-128.78787878787878,50,50,RingCount_calc,0.1,0.0,0.0,0.0,-2.66,-3.0,-3.75,-2.0
raw::cLogP,raw_property,cLogP,-128.78787878787878,50,50,AromaticRingCount_calc,0.0,0.0,0.0,0.0,-2.08,-2.0,-3.0,-1.0
raw::cLogP,raw_property,cLogP,-128.78787878787878,50,50,BondCount,4.0,4.0,1.0,6.0,-20.44,-22.0,-25.0,-16.25
raw::cLogP,raw_property,cLogP,-128.78787878787878,50,50,BranchPointCount,0.64,0.0,0.0,1.0,-6.5,-6.0,-8.0,-5.0
raw::cLogP,raw_property,cLogP,-128.78787878787878,50,50,AromaticAtomFraction,0.0,0.0,0.0,0.0,-0.512588623479048,-0.5,-0.6520935960591133,-0.4182692307692308
raw::cLogP,raw_property,cLogP,-128.78787878787878,50,50,AromaticBondFraction,0.0,0.0,0.0,0.0,-0.49050744374026345,-0.47058823529411764,-0.6157894736842104,-0.39642857142857146
raw::cLogP,raw_property,cLogP,-125.75757575757576,50,50,MolWt,79.98257999999998,77.555,33.276,104.836,-244.7393800000001,-261.9085,-281.9140000000001,-192.32399999999996
raw::cLogP,raw_property,cLogP,-125.75757575757576,50,50,CarbonCount,1.68,2.0,0.25,3.0,-15.42,-16.0,-18.75,-12.25
raw::cLogP,raw_property,cLogP,-125.75757575757576,50,50,HeavyAtomCount_calc,5.34,5.0,2.0,7.0,-17.34,-18.0,-20.75,-13.25
raw::cLogP,raw_property,cLogP,-125.75757575757576,50,50,HeteroatomCount,3.66,3.0,2.0,4.75,-1.92,-2.0,-3.0,-1.0
raw::cLogP,raw_property,cLogP,-125.75757575757576,50,50,RingCount_calc,0.18,0.0,0.0,0.0,-2.58,-2.5,-3.75,-2.0
raw::cLogP,raw_property,cLogP,-125.75757575757576,50,50,AromaticRingCount_calc,0.0,0.0,0.0,0.0,-2.08,-2.0,-3.0,-1.0
raw::cLogP,raw_property,cLogP,-125.75757575757576,50,50,BondCount,4.52,4.0,1.0,6.0,-19.92,-21.0,-23.75,-16.0
raw::cLogP,raw_property,cLogP,-125.75757575757576,50,50,BranchPointCount,0.8,0.0,0.0,1.0,-6.34,-6.0,-8.0,-5.0
raw::cLogP,raw_property,cLogP,-125.75757575757576,50,50,AromaticAtomFraction,0.0,0.0,0.0,0.0,-0.512588623479048,-0.5,-0.6520935960591133,-0.4182692307692308
raw::cLogP,raw_property,cLogP,-125.75757575757576,50,50,AromaticBondFraction,0.0,0.0,0.0,0.0,-0.4847791295013108,-0.47058823529411764,-0.6157894736842104,-0.39285714285714285
raw::cLogP,raw_property,cLogP,-122.72727272727272,50,50,MolWt,81.70526,77.555,47.056999999999995,105.09299999999999,-243.0167000000001,-255.0540000000001,-282.35125000000005,-190.4880000000001
raw::cLogP,raw_property,cLogP,-122.72727272727272,50,50,CarbonCount,1.78,2.0,1.0,3.0,-15.32,-16.0,-18.75,-12.0
raw::cLogP,raw_property,cLogP,-122.72727272727272,50,50,HeavyAtomCount_calc,5.46,5.0,3.0,7.0,-17.22,-18.0,-20.75,-13.25
raw::cLogP,raw_property,cLogP,-122.72727272727272,50,50,HeteroatomCount,3.68,3.0,2.0,4.75,-1.9,-2.0,-3.0,-1.0
raw::cLogP,raw_property,cLogP,-122.72727272727272,50,50,RingCount_calc,0.14,0.0,0.0,0.0,-2.62,-3.0,-3.75,-2.0
